lat,lon,percent_fair_or_poor_health,average_number_of_physically_unhealthy_days,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_physically_inactive,percent_excessive_drinking,teen_birth_rate,percent_uninsured,Is_Medical_Desert
37.47808946,-90.34502115,21.64649871,4.95150625,21.76786794,35.4,7.4,28.7,16.75287872,41.33226324,12.6544786,No
38.16163681,-91.92486127,18.88869386,4.6096272560000005,19.890701899999996,35.7,7.9,35.5,16.96927123,21.51101784,15.10386613,No
39.80594961,-91.62243792,19.6545516,4.768920308999999,20.39553503,36.0,7.4,28.2,16.75127702,27.14307622,10.03046223,No
40.42234381,-93.56855255,19.81889207,4.642923607,20.13636756,24.1,4.2,26.3,16.35731655,27.05749718,15.51063088,No
38.21451229,-92.42839049,20.96975921,4.7194645369999995,20.27778379,38.9,7.9,26.0,17.46579768,39.86267404,13.21575021,No
36.82809553,-89.29115233,30.64218857,5.649130982000001,27.05096801,38.2,6.6,36.6,15.51313768,59.93563958,13.42324984,No
38.63276424,-92.58309882,16.80194283,4.182438052,18.57453463,42.2,8.4,29.5,19.661112399999997,29.21157119,15.475223399999999,No
39.49546203,-92.00073613,18.18915742,4.39080247,18.06393259,30.8,7.7,31.2,16.87284104,29.47845805,12.6921321,No
38.9414782,-91.47023727,20.13267547,4.710482516,20.73084151,27.4,7.9,28.4,16.46066443,40.34451496,12.99932295,No
38.42372792,-92.88599633,21.81167339,4.910180935,21.78167502,35.1,7.5,24.7,15.06735315,31.9092827,19.26702961,No
36.59459382,-89.65175141,26.27239265,5.592597851,25.22816015,35.8,6.9,38.6,15.55955217,51.84791279,13.47984824,No
36.90551235,-94.33926326,19.42340087,4.45621522,20.138350199999998,29.0,8.0,27.8,18.15316451,36.01422411,15.890428400000001,No
40.36076008,-94.88344153,19.20956955,4.6692719810000005,20.10424766,35.1,5.5,25.2,19.3522456,5.412320408999999,11.13077555,No
36.686672200000004,-91.40338062,22.457956600000003,4.979241083,21.63162119,30.6,6.9,34.6,15.34747607,48.78048781,14.68119755,No
38.460365700000004,-91.86184216,15.47190504,3.9637152810000003,17.44780122,29.2,8.6,32.8,20.14488168,10.726643600000001,9.874310516,No
36.64932237,-92.44468911,23.68319229,5.229417504,22.37937388,24.1,5.0,29.9,14.40483701,35.62801932,16.66666667,No
36.21138598,-89.78540408,28.19336305,5.63855498,25.01550294,36.3,6.0,41.5,14.39537628,60.50579059,11.73513986,No
37.70717523,-89.82442577,17.6311203,4.273100845,19.17880296,37.4,8.4,27.0,18.40056903,28.20325796,8.568522756,No
38.72829884,-93.28510461,22.28100504,4.769877042,21.55263947,37.0,7.6,28.1,16.96057656,39.64484824,14.28038027,No
37.87717365,-91.79234371,20.44311536,4.596426508,20.28756324,35.1,7.2,28.2,18.6881862,25.57844382,13.87869755,No
39.34383726,-91.17137864,20.45145448,4.545902632,21.18311082,37.2,7.3,29.6,18.09015824,29.702970299999997,11.87107513,No
39.38047145,-94.77366059999999,14.101406599999999,3.77080817,17.98841385,30.0,8.1,23.5,19.99780552,13.85455054,6.642865369,No
37.61650641,-93.4005397,20.16833107,4.655938857,20.742561399999996,38.2,8.0,26.4,17.35203501,23.55531095,13.49601392,No
37.82458768,-92.20764508,19.19121019,4.480613875,20.24168858,32.4,6.7,21.9,21.40421031,24.28359491,11.42171246,No
40.47892038,-93.01617415,21.66793805,4.915016733,21.60429318,28.9,7.0,30.7,16.21923434,30.95975232,14.03216861,No
39.52768404,-91.52203661,17.05965188,4.239468867,18.50585956,30.3,8.4,23.4,17.85245371,21.69312169,10.64780343,No
39.44014028,-92.49708928,20.11430221,4.558298708,21.59321942,40.4,7.5,32.8,19.06997494,36.60992129,11.61848149,No
39.35239891,-93.98992168,17.63614838,4.332305786,19.50833818,35.1,7.7,33.3,18.86499919,33.44682556,11.2745098,No
37.36235119,-90.96910552,20.94809563,4.76230822,20.5913665,31.6,6.4,31.1,16.81841509,41.55374887,14.86886633,No
36.65279669,-90.8638718,23.54356854,5.224292548999999,23.85362393,36.4,6.7,35.3,15.76921562,51.45735876,15.45258013,No
38.78193994,-90.67487702,13.55314996,3.364199492,16.12922479,29.8,8.5,22.7,20.85608141,10.30082976,6.187770313,No
38.0371915,-93.77598871,21.05548215,4.895873234,20.767174100000002,36.7,7.4,29.4,15.05595119,35.79545455,15.95055028,No
37.8944192,-90.19453195,17.7087033,4.3746124,19.37015216,34.7,7.6,29.6,17.78407684,21.53361345,10.9226689,No
37.81029923,-90.47228975,19.09420512,4.592799439,22.20081864,38.6,7.6,32.3,17.74293035,38.1430164,11.19310694,No
38.64054431,-90.44337839,16.378972,3.865307113,15.71373411,27.9,7.6,21.9,19.30724507,16.23542258,8.046676526,No
39.13685423,-93.20185194,21.75019512,4.697798061,20.27650786,35.8,7.2,32.3,17.56382643,29.33188485,12.80169696,No
40.47027578,-92.52098869,19.53119581,4.69056435,20.57779611,30.9,4.6,27.5,17.26176316,21.39534884,15.04076469,No
40.45259713,-92.14707968,19.94250566,4.716140103,21.11973445,32.1,7.8,35.7,17.01867433,16.10169492,22.768079800000002,No
37.05304901,-89.56852796,23.96496051,5.1652879469999995,22.40641182,35.5,6.6,34.9,16.70020628,49.27054006,12.01360151,No
37.15736769,-91.40046981,24.19619807,5.310010018,23.75526419,34.9,6.6,30.5,15.34132398,44.01805869,16.34265845,No
39.79777236,-92.07660512,18.14571597,4.610699617,19.36112007,28.7,6.5,24.1,17.00087938,21.73913044,13.75161152,No
36.85560158,-89.94430925,22.62200448,4.958424856000001,21.07352141,35.6,7.8,38.0,15.72045922,41.16934786,12.46619446,No
36.74693024,-93.45599895,18.74686236,4.48017159,18.51353286,31.1,8.3,28.1,15.99253283,30.86529884,14.616544099999999,No
40.21060681,-93.11150004,22.35907941,4.575328306,19.84301812,30.8,7.6,34.3,16.29649484,49.56268222,15.44550436,No
36.65476692,-93.04114177,20.02089192,4.806918005,20.77652829,28.8,6.4,30.5,16.86235983,32.88138345,16.22364584,No
37.3173208,-91.9650564,22.04571841,4.89234954,22.9218501,31.0,7.1,29.5,15.85920633,37.0080282,16.69281117,No
37.85058526,-94.34244861,19.8559232,4.72204299,20.59681482,28.1,6.9,25.9,17.24284744,29.99491612,13.089267800000002,No
38.76461278,-91.16067706,17.15652285,4.178298218,19.52760063,36.1,8.4,26.3,18.46145721,26.64115396,10.49792384,No
37.96169197,-90.87742437,21.99400809,4.891070052,22.26173624,31.4,7.1,33.1,18.17138225,46.77547771,12.72745704,No
37.11265925,-90.46141123,23.57681761,5.1500819689999995,23.56356537,33.9,6.3,32.8,15.12266077,44.06364749,14.96761335,No
37.28090443,-92.87588207,20.09429615,4.809617895,22.36314703,27.5,7.8,25.0,18.10382509,39.3746381,14.7515626,No
37.27016923,-92.46872023,23.87831909,5.371210016,24.82780859,29.2,7.0,30.0,14.85888286,45.9486166,16.5007604,No
38.63583573,-90.2451204,21.99993269,4.591844234,24.60123418,34.4,6.0,26.3,19.77772032,37.39679456,12.53559037,No
45.13284131,-112.8991012,13.981103,3.57652545,14.61220347,26.7,7.6,21.8,23.44195387,13.34411646,11.70822585,Yes
45.42346598,-107.4897212,22.6566297,5.277735368,28.93644287,37.9,4.7,25.1,20.07374896,83.48348348,19.4192861,No
48.43272025,-108.9585896,23.11308311,4.936662869,26.04204289,39.1,5.6,27.2,20.06927066,49.16136495,17.45368689,No
46.33242671,-111.4955132,13.07772141,3.4537273319999997,15.28703608,34.0,8.3,22.2,21.170839100000002,22.29845626,11.29354338,No
45.22737975,-109.0281456,12.25190402,3.401788999,14.40672961,27.5,8.0,21.5,21.36661542,11.32686084,11.73163418,No
47.30796361,-111.3470537,16.12937353,3.9502230710000004,16.83570847,27.3,7.6,24.5,19.42276996,33.63934005,10.08241843,No
46.252682,-105.57172990000001,12.2993058,3.3171691660000002,15.20074476,32.8,7.1,26.5,22.93060758,35.02109705,8.985349973,Yes
47.26638953,-104.89950390000001,12.23394212,3.11088486,14.45488617,29.0,7.9,27.6,24.18132218,23.64687336,7.976878612999999,Yes
46.06073983,-113.06792890000001,17.6883458,4.216533973,18.76629567,28.7,8.0,33.8,20.93471448,19.81505945,10.11200996,No
46.33400763,-104.41740259999999,10.70918472,2.973011511,13.49986768,35.1,8.3,25.9,24.35734719,18.31501832,9.119872561000001,Yes
47.26361381,-109.2244945,14.15217097,3.6327071639999997,14.64997543,30.8,7.5,26.0,19.24581788,20.27027027,11.46254459,Yes
48.29515292,-114.04968219999999,13.54734503,3.3892605330000003,15.83357938,21.9,8.1,20.0,20.76094521,23.92471689,10.25873527,No
45.54068659,-111.1704655,11.24050998,3.101489325,14.37268088,17.0,8.3,13.1,26.76967507,9.170027595,8.187931072000001,No
48.70514325,-112.99474769999999,24.89642445,5.689343844,30.59191378,36.9,6.0,31.1,20.97507231,54.27728614,19.90484429,Yes
48.62823633,-110.1111943,16.88340862,4.2170778,22.91344156,38.1,6.4,27.2,22.73568402,60.22227966,12.77529816,No
46.14846601,-112.0938199,11.61114888,3.2195453560000002,14.51936762,26.5,8.7,22.8,20.42041531,13.22957198,8.346658139,No
47.64591608,-114.0893737,17.24931126,4.247220134,19.52538709,29.0,7.9,22.3,17.72809417,37.42491914,15.30357757,No
47.12245449,-112.39046689999999,12.59150402,3.436681894,14.14021642,26.7,8.1,19.6,20.69364575,21.88940092,7.701456488,No
48.5424487,-115.4051929,16.13972705,4.015663622,16.13272834,26.3,7.5,22.1,18.79961179,27.37332557,12.88843607,No
45.30069566,-111.92027820000001,11.88886242,3.3732386439999997,13.84794954,24.1,7.9,19.6,20.22846005,16.92183723,13.68933728,No
47.14730368,-114.9984767,16.15467363,4.054430873,17.79198375,27.7,5.9,22.8,18.65216332,31.34796238,10.64183572,No
47.03652801,-113.9237319,13.92346786,3.847665989,16.97689863,22.2,7.7,16.7,25.33192309,13.37636583,8.635900392,No
46.49662686,-108.39819990000001,16.30633853,3.932591786,17.80968448,28.0,7.2,27.6,17.55339416,22.65372168,12.36780259,No
45.48845695,-110.5264562,12.79737183,3.355006382,14.08404282,24.3,7.5,25.2,20.19741897,10.15572106,10.14150943,No
48.25919635,-107.9132684,15.78226434,3.988311069,17.68961845,34.8,7.3,29.5,20.64533597,30.22670025,14.23622047,Yes
48.22777044,-112.2263524,16.82344185,4.001120439,18.98557132,34.9,6.3,23.8,20.57037594,26.79217958,13.574176999999999,Yes
46.85635655,-112.9361209,14.97353277,3.773278452,17.88678578,31.6,7.7,25.9,22.53850228,28.68068834,10.78680203,No
46.08170105,-114.1206946,13.62725791,3.736751908,15.32736336,26.5,8.2,23.9,19.08084828,15.4664687,12.70955042,No
47.78792234,-104.5614334,11.82028494,3.124363241,14.07001498,30.9,8.1,28.4,23.02819971,35.32110092,10.69924179,Yes
48.29452995,-105.01644840000002,23.20460804,5.122547264,31.195845799999997,35.2,4.8,28.5,21.98996163,86.45114421,19.59162304,Yes
46.2296975,-106.73072250000001,17.02807425,4.054108793,20.99619251,31.9,7.4,24.6,21.273077999999998,50.73086844,13.82303407,Yes
47.67480255,-115.13324779999999,17.27685783,4.469827937,18.37693074,24.8,6.0,28.8,17.70539433,21.21361618,15.595178299999999,No
48.72124326,-104.50468359999999,12.16076749,3.329802742,14.51009065,37.9,7.7,32.5,22.44337596,26.81388013,10.7788852,Yes
45.90240812,-112.6567436,15.90143379,4.062022611000001,17.36256653,25.2,7.8,22.5,20.87348573,28.45941629,9.558528672000001,No
45.66909078,-109.39513000000001,11.51212418,3.163495703,13.44880817,25.1,8.6,23.4,20.68939242,16.14530777,8.263229308,No
47.83712118,-112.2408688,12.40174679,3.481946401,14.88789666,24.3,7.5,28.0,20.98941363,12.96720061,12.01707577,No
48.65540726,-111.69565359999999,14.33054913,3.5479974210000003,17.622494399999997,25.9,7.2,23.4,22.22215157,22.77657267,13.42321219,Yes
48.36527366,-106.66747140000001,14.31509615,3.551455261,16.03464045,30.6,7.6,30.8,21.70476962,23.93272963,12.39844578,Yes
45.93735034,-108.27440759999999,13.05681468,3.530784192,16.18898273,26.8,8.2,22.1,23.34545773,24.54084365,9.039176393,No
40.52448325,-98.50121798,15.75268492,3.361812555,14.59706455,36.7,7.7,25.5,18.54353976,26.25876354,8.760330579,No
42.17691524,-98.0666943,13.62217529,3.108598825,14.20167286,32.5,7.9,24.9,19.33203281,10.38575668,10.97107438,No
41.70679052,-98.0672511,11.77453828,2.758134311,13.87906685,33.3,8.3,30.8,21.69906431,14.5672665,9.119270457999999,No
42.21978443,-103.0857139,15.35410656,3.173313168,15.51019114,36.1,7.6,23.4,22.51571258,34.31798436,9.717475507,No
42.43000555,-99.92950838,15.00904301,3.5139701239999996,15.62561432,38.5,7.8,27.6,18.3113397,19.54887218,12.04118174,Yes
40.85515651,-99.07499881,14.87967601,3.1967283330000003,14.79660832,29.5,7.7,19.7,23.50564194,17.62696071,9.617641307000001,No
41.85153883,-96.32862485,14.53167522,3.310302627,17.03178364,36.0,8.4,32.5,20.43690493,18.76019576,11.03685703,No
41.22608618,-97.1317659,12.71831419,3.051369712,13.64821212,33.7,8.3,25.4,21.52301325,10.39956212,8.751974724,No
40.9097195,-96.14088486,12.75902199,2.908434482,15.58773076,39.8,8.5,27.1,22.5082664,16.42529142,7.003637042,No
42.5992661,-97.25241498,11.2400743,2.669207477,12.63550952,36.4,8.3,26.3,21.678299399999997,9.605662285,9.662921348,No
40.52418304,-101.69799350000001,14.48226971,3.043756635,14.41586791,32.2,8.0,28.9,19.77246784,20.59496568,16.89425214,No
42.54499381,-101.11860420000001,14.280162300000002,3.177761982,14.34746814,27.5,7.2,31.3,19.20181392,30.33088235,14.93262646,Yes
41.21978468,-102.9949696,12.35156089,2.9188503569999997,13.95940291,29.3,8.1,24.3,19.60181705,25.35496957,6.791687785,No
40.52444174,-98.05129489,13.40948643,3.18733021,14.78798001,35.2,7.4,27.0,20.11266665,30.28009084,11.79581045,No
41.57401733,-97.08647658,18.50499236,3.132494727,14.87880765,31.6,9.2,29.1,20.56930427,42.47627655,16.6537739,No
41.91640589,-96.78739417,12.463198,2.8374626660000004,13.06847538,35.5,8.7,27.6,19.96536247,13.3201776,12.61914924,No
41.3942815,-99.72615818,13.80807846,3.0957607910000005,14.79918233,36.0,7.0,29.6,17.47041639,22.68518519,11.25505111,No
42.39113638,-96.56457734,20.43143352,3.369593389,16.89220353,38.6,8.2,32.3,15.993622,37.21105055,16.0588201,No
42.71972671,-103.13546159999999,13.22471271,3.158165874,14.95495499,28.0,7.4,20.7,22.07037431,7.510109762999999,11.00604557,Yes
40.86995623,-99.81958228,18.18603989,3.43740368,13.95749112,35.6,7.9,25.9,17.98059377,41.88659969,14.76117103,No
42.49321521,-96.86776123,12.5200266,2.8847287610000003,13.0838361,35.9,8.0,33.4,20.21072178,25.34395366,10.81556386,No
41.5779112,-96.65401561,13.44644906,3.16698457,17.39900728,35.2,7.7,29.4,22.08227917,26.35396518,10.71602703,No
41.29534825,-96.15429404,14.52861885,3.39022239,15.89361354,30.1,8.0,21.9,21.96759443,24.10327706,9.982781129,No
40.1762067,-101.6879559,16.43936325,3.425375938,15.6888851,34.5,7.8,25.1,17.84945455,28.38427948,16.95167286,No
40.52466839,-97.59650461,12.38669186,2.8765831239999997,13.77712701,32.4,8.2,28.1,20.95179416,8.124576845,8.30952381,No
40.17645143,-99.91231681,15.28131871,3.409112008,15.53281938,34.1,7.5,30.3,18.93081994,18.88574127,11.49232915,No
40.26189698,-96.68944972,13.32173621,3.054561505,14.59456533,38.6,7.8,29.1,20.91271478,20.55765596,8.654015628,No
40.87259257,-98.50218839,17.54852712,3.34339668,15.71880189,34.9,7.8,27.9,19.02796446,40.26991728,13.43963112,No
40.87303022,-98.02287138,12.37154325,2.844351451,12.53978336,30.6,8.7,25.3,19.69946563,9.808292465,6.97737069,No
40.17650545,-99.40466087,14.39520188,3.298918128,15.03883813,34.7,8.3,28.2,19.33809275,22.25312935,9.779179811,No
42.45571904,-98.78383916,12.55912298,2.789447949,13.44544389,32.0,7.9,29.8,18.5500705,18.735363,11.22461849,Yes
41.22005269,-98.51711675,12.33605153,3.032339487,14.809656200000001,37.3,8.1,28.4,20.53586035,10.63829787,8.957880166,No
40.17573911,-97.14273001,13.20216787,3.1051843210000003,15.44844593,36.6,8.1,31.4,19.72881797,29.49245542,9.184802656,No
40.39263945,-96.26509291,14.42752842,2.910510364,15.861127800000002,36.5,7.9,29.9,23.17305416,19.88950276,10.24133663,No
40.50670931,-98.9480224,13.14880989,2.8853735289999998,14.92266342,37.4,8.5,23.7,20.14771399,12.98701299,8.11843362,No
41.19884458,-101.6612934,13.9458339,3.147240245,15.10700572,30.1,7.8,31.1,17.29773654,24.31011827,10.05737428,No
41.197774700000004,-103.7149273,17.48355823,3.597722215,15.14006041,38.6,8.2,29.3,17.48097421,25.14792899,12.37532324,No
42.63682346,-97.8919046,14.03395073,3.19573057,13.48708893,32.0,8.1,30.8,19.45697669,22.57217848,13.12224323,No
40.78417785,-96.68776207,13.61597829,3.1390394839999995,12.89922142,28.7,8.0,17.5,25.13654675,15.636032199999999,8.387501161,No
41.0477472,-100.745303,14.72484022,3.29379169,15.81891442,37.2,7.8,27.7,19.04249884,25.68470712,8.802369869,No
41.91670244,-97.60077268,15.98111216,3.4577580410000004,15.489282999999999,34.2,7.8,25.8,20.30309498,28.26941986,11.28505971,No
41.1690459,-98.03803016,14.03031008,3.172329219,15.55087525,38.3,7.6,30.2,19.80458533,22.45929253,9.452253999,No
41.7160135,-103.010649,16.33407182,3.38704565,14.59330521,37.7,7.1,31.0,18.33230031,24.81617647,13.68310045,No
41.39733056,-97.99221273,13.19739542,3.1109685060000003,15.13503873,30.7,7.2,27.3,20.29658237,14.30429129,8.628714644,No
40.38765627,-95.84984201,12.75926935,2.980759056,14.70043137,38.6,8.3,25.4,21.72097496,12.20063263,7.659325667999999,No
40.17639614,-98.04719588,13.29468412,3.233561958,14.18944577,34.4,7.5,30.5,17.22793121,17.09401709,9.205426357,No
40.64850668,-96.13477062,16.45081598,3.446066262,13.762924700000001,39.7,8.4,29.8,21.19802002,22.10433245,8.912198912000001,No
40.13147045,-96.2370697,15.65286371,3.5667821969999998,15.29865176,32.9,7.5,26.0,16.68310576,17.33102253,12.59378349,No
40.51111961,-99.41454996,12.13171521,2.830116622,13.38236257,36.8,8.4,25.3,20.76990906,16.98301698,8.291316527000001,No
42.26436807,-97.60130914,12.10482299,2.860351295,14.582861600000001,32.3,7.3,30.6,21.90772029,13.47213717,7.2287058,No
41.57130468,-97.52114879,14.42255595,3.001068105,14.89869763,35.8,8.5,23.2,21.29880657,26.61290323,10.31748945,No
41.18691143,-97.56844329,12.22686103,2.985957928,13.60169648,35.2,8.8,25.5,19.79058078,9.507346586,9.966297545,No
40.17583517,-100.4768816,14.77661263,3.2882317139999997,15.62492246,34.9,7.2,25.3,20.76187729,27.46566792,8.736330498,No
40.12505064,-95.71755562,14.96931056,3.4305837660000003,16.81022825,36.3,7.2,32.6,19.62355373,23.15394243,9.901155973,No
40.52407318,-97.14093136,16.02147797,3.1851643710000004,15.47058982,36.6,8.4,29.8,21.66698989,18.19040869,13.23943662,No
41.11291421,-96.11195961,10.59367362,2.74026372,12.97344456,32.6,8.5,20.0,23.88762957,14.33993021,6.4747219760000005,No
41.22637133,-96.63738812,13.33719455,3.105422847,14.04424784,34.5,8.4,24.6,24.64731385,9.621692543,7.299526233,No
41.85057216,-103.7079449,19.22728324,3.673128381,18.20336043,35.5,8.6,25.8,16.24200241,40.16014012,11.13987849,No
40.87238867,-97.13952716,12.02640609,2.968234667,13.58258961,31.4,8.5,23.1,22.06035101,8.928571429,6.719609041,No
42.50473889,-102.40895040000001,16.3631323,3.3687907310000003,16.2492126,31.9,7.1,30.1,18.50072184,26.3653484,17.17380093,Yes
41.22059582,-98.97621348,13.05527015,3.0584979060000004,14.00569482,35.7,6.1,28.4,19.47883557,22.91325696,12.69982238,No
41.91694243,-97.19392024,14.7380168,3.18782748,14.06903313,38.1,7.2,31.6,21.62477766,13.17614424,7.483269114,No
40.17625102,-97.59496355,12.97792728,3.019212692,13.46677152,33.0,8.0,24.9,19.50807552,22.30843841,9.744966443,No
42.15820577,-96.54403681,25.12486502,4.653843304,27.01198096,44.1,6.6,32.2,20.17763068,62.90242694,15.93855017,No
41.56733085,-98.98188142,14.06960906,3.176572623,14.1785654,31.8,7.8,26.6,19.31034416,13.303769400000002,11.80952381,No
41.53107094,-96.22201447,11.72031324,2.7503927630000002,13.61038606,32.0,8.6,22.0,22.15938602,10.29499109,6.1567832000000005,No
42.20929368,-97.11927248,13.42943567,2.883668342,13.92901606,34.6,8.2,23.9,23.25134714,5.338078292,7.938778429,No
40.17644791,-98.49997109,13.74029249,3.211954992,15.13020966,33.2,7.3,31.1,21.07017609,16.06922126,9.539969833999999,No
40.87274959,-97.5971265,13.27048528,3.1870631289999998,14.20626977,36.5,8.2,26.2,20.06334483,23.27901563,8.135168961,No
39.58089519,-118.3358112,17.09434547,4.264828353,18.10033228,32.4,7.5,26.4,21.16171793,30.19744483,13.63682969,No
36.21524311,-115.0135488,19.2624033,4.035320738999999,16.97970467,25.5,8.0,23.9,18.39644189,26.15868222,13.2682448,No
38.91219747,-119.6164027,15.270304999999999,3.8756835510000003,14.15392219,25.0,7.5,20.4,18.33234697,14.53419109,12.31343284,No
41.14579324,-115.35775420000002,17.7007058,3.781583004,17.18416404,29.1,8.3,25.6,23.22199511,34.09090909,13.13466259,No
41.406844799999995,-118.1120196,17.95349553,3.956320975,17.13560073,33.3,8.5,20.9,22.27083277,38.43157621,15.32458564,No
39.93367139,-117.0380408,18.05645742,4.069302921,17.11454245,34.9,8.7,19.8,21.67881475,48.66562009,12.47930464,No
37.64334602,-114.87754340000001,15.85718717,3.9336808480000003,16.06139244,29.7,5.5,28.0,19.89333162,10.273972599999999,12.24600379,No
